pop_total,zip code tabulation area,pop_white,pop_black,pop_hispanic
522.0,11042,295.0,153.0,37.0
30043.0,11101,9746.0,4350.0,7908.0
46064.0,11205,19470.0,13586.0,8153.0
70156.0,11215,46961.0,2636.0,11428.0
90036.0,11219,55723.0,815.0,10913.0
100277.0,11226,12161.0,65421.0,17145.0
44994.0,11228,22126.0,396.0,5838.0
100331.0,11236,4333.0,84496.0,7166.0
49310.0,11237,9791.0,3718.0,31052.0
55200.0,11354,9060.0,1670.0,8803.0
23362.0,11356,6189.0,355.0,9417.0
19621.0,11360,10832.0,149.0,1918.0
18721.0,11362,8289.0,150.0,1659.0
14650.0,11366,5707.0,713.0,1298.0
32514.0,11370,8236.0,4484.0,12153.0
0.0,11371,0.0,0.0,0.0
42653.0,11374,18568.0,1657.0,6947.0
37851.0,11379,25050.0,324.0,7621.0
49618.0,11419,2136.0,7812.0,9358.0
32082.0,11422,1053.0,26471.0,3070.0
18929.0,11428,2095.0,3834.0,4795.0
36489.0,11433,600.0,22628.0,6893.0
7286.0,11507,4100.0,19.0,468.0
33484.0,11510,12804.0,10375.0,8173.0
7480.0,11557,5661.0,214.0,899.0
4704.0,11568,3104.0,358.0,261.0
16546.0,11575,306.0,9575.0,6324.0
13788.0,11702,11462.0,106.0,1204.0
34237.0,11710,28864.0,495.0,2672.0
28454.0,11530,24746.0,564.0,1720.0
33401.0,11566,28433.0,1016.0,2306.0
7565.0,11705,6514.0,159.0,627.0
6708.0,11709,6044.0,19.0,379.0
22714.0,11714,18403.0,96.0,2156.0
32524.0,11722,7415.0,8380.0,14889.0
29578.0,11725,25294.0,471.0,1797.0
29823.0,11727,17458.0,3947.0,6267.0
13860.0,11730,11987.0,306.0,1347.0
68491.0,11746,40864.0,3862.0,16016.0
723.0,11765,563.0,0.0,29.0
15783.0,11767,13468.0,245.0,1548.0
8706.0,11769,7915.0,128.0,492.0
27486.0,11901,15875.0,4329.0,6595.0
15884.0,11950,9603.0,1445.0,3977.0
4841.0,11952,4526.0,10.0,223.0
15234.0,11004,5090.0,1003.0,1916.0
1749.0,11005,1701.0,0.0,25.0
9215.0,11023,7804.0,31.0,429.0
19393.0,11501,13411.0,442.0,3496.0
9070.0,11740,8080.0,288.0,211.0
88349.0,11206,29534.0,18491.0,32797.0
6952.0,11363,3531.0,112.0,914.0
4597.0,11514,3043.0,45.0,827.0
33454.0,11735,24272.0,1256.0,4926.0
8688.0,11792,7819.0,161.0,625.0
10667.0,11968,8469.0,528.0,981.0
690.0,11965,674.0,0.0,0.0
8006.0,11934,6719.0,253.0,849.0
102624.0,11211,65618.0,3822.0,24955.0
61844.0,11372,11022.0,1465.0,35600.0
5604.0,11980,4040.0,362.0,1006.0
10561.0,11596,7745.0,155.0,865.0
41407.0,11217,21072.0,7745.0,7671.0
7670.0,11516,6179.0,100.0,1267.0
38063.0,11779,28530.0,1230.0,4702.0
17694.0,11790,11873.0,583.0,1223.0
28018.0,11803,21950.0,245.0,1276.0
5404.0,11940,4966.0,101.0,135.0
922.0,11948,656.0,0.0,266.0
12391.0,11951,9049.0,581.0,2272.0
5981.0,11109,3719.0,248.0,333.0
0.0,11351,0.0,0.0,0.0
0.0,11359,0.0,0.0,0.0
0.0,11424,0.0,0.0,0.0
0.0,11425,0.0,0.0,0.0
0.0,11451,0.0,0.0,0.0
2901.0,11549,1711.0,330.0,443.0
0.0,11556,0.0,0.0,0.0
1027.0,11739,937.0,0.0,86.0
3345.0,11749,1474.0,351.0,998.0
2952.0,11794,896.0,289.0,261.0
44.0,11931,44.0,0.0,0.0
43.0,11973,7.0,15.0,7.0
18086.0,11754,15804.0,237.0,1049.0
24982.0,11795,22308.0,151.0,2149.0
782.0,11957,734.0,0.0,20.0
62823.0,11201,36991.0,7900.0,7267.0
37845.0,11231,21942.0,4606.0,7047.0
31927.0,11417,6244.0,1844.0,12302.0
5728.0,11020,2277.0,590.0,360.0
75451.0,11203,2881.0,65073.0,4846.0
98660.0,11208,2388.0,48148.0,40756.0
67040.0,11210,19773.0,38113.0,4716.0
76527.0,11212,907.0,59207.0,14266.0
83835.0,11221,13793.0,36355.0,28781.0
13244.0,11239,2487.0,7778.0,2507.0
27246.0,11361,11384.0,982.0,3510.0
2119.0,12912,2068.0,0.0,12.0
1345.0,12941,1330.0,4.0,1.0
1762.0,12137,1618.0,0.0,64.0
347.0,12164,335.0,12.0,0.0
1193.0,12166,1131.0,14.0,13.0
14928.0,12182,11016.0,1760.0,1157.0
6047.0,12186,5737.0,27.0,99.0
17563.0,12189,12565.0,1395.0,1323.0
27407.0,12302,25198.0,310.0,1170.0
318.0,12420,293.0,0.0,25.0
1069.0,12468,1043.0,0.0,0.0
290.0,12439,290.0,0.0,0.0
154.0,12450,154.0,0.0,0.0
2402.0,12466,2205.0,8.0,93.0
605.0,12469,576.0,0.0,25.0
1082.0,12474,1029.0,34.0,19.0
733.0,12480,662.0,0.0,40.0
3483.0,12487,2951.0,40.0,386.0
1463.0,12496,1400.0,0.0,30.0
2719.0,12501,2216.0,87.0,341.0
1223.0,12502,1032.0,76.0,28.0
3395.0,12543,2098.0,509.0,670.0
1213.0,12548,905.0,143.0,156.0
54988.0,12550,22439.0,10581.0,19306.0
18731.0,12561,15381.0,604.0,1815.0
11003.0,12566,9645.0,525.0,763.0
4434.0,12580,3883.0,91.0,251.0
42589.0,12603,29884.0,5259.0,4492.0
1635.0,12067,1593.0,0.0,31.0
4186.0,12134,4095.0,9.0,44.0
1749.0,12455,1594.0,18.0,97.0
281.0,12416,110.0,0.0,156.0
127.0,12115,110.0,0.0,17.0
598.0,12187,592.0,0.0,6.0
30397.0,12309,24893.0,1477.0,794.0
1499.0,12515,1115.0,39.0,306.0
1266.0,12726,1104.0,40.0,67.0
7924.0,12033,7342.0,91.0,297.0
14429.0,12019,13164.0,168.0,159.0
591.0,12022,589.0,0.0,0.0
8171.0,12043,7397.0,285.0,312.0
1551.0,12060,1518.0,0.0,17.0
42868.0,12065,36165.0,1217.0,1868.0
3760.0,12083,3501.0,23.0,156.0
1666.0,12116,1624.0,1.0,26.0
85.0,12131,83.0,0.0,2.0
156.0,12139,155.0,0.0,0.0
1657.0,12059,1624.0,6.0,12.0
2591.0,12183,2122.0,116.0,208.0
1194.0,12932,1094.0,21.0,63.0
3815.0,12027,3633.0,27.0,70.0
4444.0,12037,4059.0,210.0,84.0
6139.0,12090,5912.0,0.0,135.0
1632.0,12093,1578.0,2.0,39.0
2427.0,12106,2332.0,0.0,95.0
699.0,12136,600.0,20.0,51.0
20272.0,12144,16473.0,821.0,1043.0
191.0,12165,191.0,0.0,0.0
2053.0,12168,2053.0,0.0,0.0
570.0,12175,500.0,2.0,6.0
851.0,12190,847.0,2.0,2.0
137.0,12407,115.0,0.0,11.0
1078.0,12489,361.0,264.0,389.0
549.0,12433,514.0,15.0,16.0
308.0,12435,304.0,0.0,4.0
851.0,12456,661.0,29.0,161.0
210.0,12492,198.0,0.0,12.0
628.0,12494,596.0,32.0,0.0
19747.0,12508,11574.0,2872.0,3894.0
12871.0,12528,10287.0,866.0,1188.0
2905.0,12514,2639.0,45.0,88.0
5988.0,12518,5120.0,125.0,573.0
1431.0,12521,1380.0,1.0,28.0
2730.0,12529,2564.0,0.0,159.0
3323.0,12531,3105.0,58.0,51.0
1972.0,12577,1703.0,144.0,115.0
870.0,12585,752.0,106.0,0.0
12129.0,12586,8955.0,873.0,1765.0
689.0,12732,653.0,0.0,30.0
1642.0,12733,1036.0,176.0,332.0
1730.0,12062,1673.0,16.0,17.0
2550.0,12094,2510.0,33.0,7.0
729.0,12130,729.0,0.0,0.0
9383.0,12209,4768.0,2228.0,822.0
0.0,12007,0.0,0.0,0.0
0.0,12024,0.0,0.0,0.0
163.0,12040,163.0,0.0,0.0
213.0,12069,213.0,0.0,0.0
434.0,12085,338.0,25.0,44.0
115.0,12089,115.0,0.0,0.0
675.0,12124,544.0,1.0,130.0
267.0,12132,180.0,0.0,68.0
199.0,12161,199.0,0.0,0.0
271.0,12172,271.0,0.0,0.0
316.0,12174,276.0,0.0,14.0
305.0,12177,277.0,0.0,0.0
121.0,12195,121.0,0.0,0.0
6153.0,12222,3593.0,866.0,1074.0
429.0,12417,257.0,20.0,42.0
431.0,12432,418.0,0.0,13.0
39.0,12436,39.0,0.0,0.0
32.0,12438,9.0,0.0,0.0
68.0,12441,68.0,0.0,0.0
252.0,12452,252.0,0.0,0.0
291.0,12453,141.0,0.0,123.0
199.0,12465,199.0,0.0,0.0
315.0,12475,269.0,0.0,10.0
285.0,12483,285.0,0.0,0.0
28.0,12490,28.0,0.0,0.0
1498.0,12504,1043.0,54.0,117.0
155.0,12512,155.0,0.0,0.0
0.0,12527,0.0,0.0,0.0
117.0,12530,117.0,0.0,0.0
405.0,12574,329.0,0.0,32.0
603.0,12604,364.0,28.0,49.0
92.0,12722,92.0,0.0,0.0
143.0,12745,138.0,0.0,0.0
417.0,12750,391.0,21.0,0.0
136.0,12767,120.0,0.0,16.0
160.0,12769,160.0,0.0,0.0
240.0,12781,83.0,39.0,118.0
28.0,12811,24.0,0.0,0.0
5.0,12862,5.0,0.0,0.0
24.0,12864,24.0,0.0,0.0
47.0,12872,47.0,0.0,0.0
539.0,12884,520.0,10.0,5.0
792.0,12151,753.0,5.0,13.0
27212.0,12205,22191.0,1322.0,749.0
2028.0,12575,1354.0,187.0,447.0
653.0,12464,649.0,0.0,4.0
1558.0,12486,1417.0,40.0,63.0
4833.0,12522,4076.0,15.0,674.0
88.0,12924,88.0,0.0,0.0
3916.0,12929,1510.0,1660.0,692.0
52.0,12933,41.0,0.0,11.0
211.0,12939,211.0,0.0,0.0
86.0,12973,86.0,0.0,0.0
264.0,12975,264.0,0.0,0.0
213.0,12976,202.0,0.0,2.0
1849.0,12977,533.0,738.0,508.0
303.0,12978,289.0,0.0,14.0
1199.0,12997,1099.0,1.0,56.0
363.0,12998,294.0,0.0,0.0
597.0,12860,570.0,5.0,0.0
729.0,12863,717.0,0.0,12.0
3688.0,12865,3533.0,1.0,76.0
222.0,12169,205.0,0.0,0.0
517.0,12176,470.0,0.0,0.0
2262.0,12185,2224.0,0.0,25.0
9624.0,12202,2116.0,5753.0,1139.0
609.0,12008,500.0,0.0,52.0
929.0,12028,869.0,0.0,28.0
856.0,12035,848.0,0.0,0.0
9325.0,12061,8561.0,145.0,62.0
706.0,12092,689.0,0.0,7.0
22041.0,12110,17200.0,940.0,1458.0
529.0,12147,517.0,9.0,0.0
872.0,12160,821.0,6.0,34.0
53437.0,12180,38495.0,6269.0,4221.0
6871.0,12184,6114.0,138.0,390.0
3371.0,12196,3275.0,46.0,42.0
7772.0,12198,7298.0,0.0,191.0
21896.0,12208,14627.0,2272.0,1694.0
9706.0,12210,3747.0,4199.0,819.0
562.0,12412,441.0,0.0,84.0
1089.0,12423,975.0,49.0,31.0
392.0,12427,370.0,0.0,9.0
754.0,12434,739.0,0.0,0.0
785.0,12442,725.0,8.0,5.0
464.0,12448,464.0,0.0,0.0
3433.0,12449,2591.0,268.0,264.0
2804.0,12458,1706.0,325.0,605.0
196.0,12459,176.0,0.0,20.0
1718.0,12461,1299.0,1.0,172.0
252.0,12471,252.0,0.0,0.0
26599.0,12306,22771.0,1151.0,1237.0
35339.0,12401,24560.0,4056.0,4494.0
471.0,12410,445.0,0.0,19.0
276.0,12424,276.0,0.0,0.0
1129.0,12431,1095.0,0.0,34.0
486.0,12444,467.0,0.0,6.0
31251.0,12203,23209.0,2927.0,1918.0
7628.0,12204,3182.0,2266.0,890.0
15944.0,12206,3946.0,7394.0,2388.0
5059.0,12305,3032.0,1083.0,484.0
922.0,12406,738.0,0.0,166.0
274.0,12421,266.0,0.0,8.0
785.0,12473,781.0,0.0,4.0
7022.0,12428,4369.0,405.0,1576.0
4902.0,12446,3871.0,159.0,380.0
1472.0,12472,1331.0,10.0,82.0
182.0,12495,147.0,0.0,16.0
236.0,12507,219.0,7.0,0.0
13996.0,12538,10794.0,800.0,1440.0
2899.0,12547,2630.0,45.0,172.0
26465.0,12553,14698.0,3535.0,6186.0
2951.0,12567,2783.0,15.0,101.0
7322.0,12570,6091.0,293.0,798.0
6394.0,12721,4982.0,66.0,983.0
1561.0,12723,1100.0,121.0,213.0
256.0,12724,224.0,0.0,0.0
903.0,12734,582.0,0.0,321.0
413.0,12743,393.0,0.0,9.0
331.0,12749,319.0,0.0,12.0
14757.0,12771,11659.0,654.0,1520.0
2097.0,12780,1930.0,24.0,96.0
1119.0,12785,907.0,49.0,146.0
205.0,12792,202.0,0.0,0.0
104.0,12812,104.0,0.0,0.0
472.0,12823,472.0,0.0,0.0
6569.0,12832,6207.0,0.0,120.0
2328.0,12835,2250.0,0.0,21.0
3204.0,12850,3114.0,8.0,28.0
1577.0,12853,1499.0,0.0,21.0
242.0,12855,230.0,0.0,9.0
1576.0,12870,1552.0,8.0,2.0
153.0,12874,151.0,0.0,0.0
902.0,12914,666.0,0.0,0.0
2056.0,12916,1947.0,29.0,10.0
1332.0,12917,1246.0,39.0,30.0
2045.0,12937,1357.0,105.0,13.0
4790.0,12946,4531.0,114.0,93.0
735.0,12950,664.0,34.0,16.0
1277.0,12985,1190.0,0.0,27.0
1536.0,12451,1374.0,6.0,156.0
363.0,12454,334.0,0.0,0.0
893.0,12457,849.0,0.0,9.0
8036.0,12009,7380.0,98.0,131.0
5404.0,12025,5134.0,52.0,78.0
20935.0,12047,17350.0,842.0,970.0
1597.0,12052,1564.0,0.0,0.0
1656.0,12058,1387.0,130.0,104.0
400.0,12063,391.0,0.0,0.0
380.0,12064,332.0,33.0,10.0
1514.0,12076,1408.0,5.0,90.0
623.0,12120,602.0,8.0,13.0
1385.0,12125,1288.0,0.0,76.0
895.0,12150,880.0,0.0,15.0
10952.0,12188,10016.0,52.0,402.0
1954.0,12192,1709.0,4.0,223.0
1688.0,12207,521.0,900.0,111.0
6115.0,12307,1471.0,2819.0,677.0
652.0,12405,608.0,0.0,22.0
389.0,12411,295.0,0.0,0.0
589.0,12923,578.0,3.0,0.0
756.0,12930,683.0,0.0,9.0
2208.0,12918,2043.0,19.0,73.0
2815.0,12546,2148.0,126.0,427.0
258.0,12886,258.0,0.0,0.0
4919.0,12887,4849.0,0.0,39.0
2339.0,12920,2229.0,42.0,32.0
28221.0,12010,21167.0,703.0,5776.0
7324.0,12018,7024.0,36.0,243.0
853.0,12032,731.0,0.0,0.0
638.0,12041,603.0,0.0,7.0
1025.0,12046,1025.0,0.0,0.0
3083.0,12068,2715.0,2.0,312.0
398.0,12071,394.0,2.0,0.0
2884.0,12072,2640.0,64.0,123.0
2895.0,12074,2718.0,17.0,126.0
12228.0,12095,10808.0,585.0,523.0
3300.0,12138,3151.0,0.0,113.0
2388.0,12149,2262.0,53.0,8.0
7845.0,12159,6837.0,37.0,207.0
5061.0,12170,4792.0,40.0,136.0
1828.0,12193,1819.0,0.0,0.0
2023.0,12197,1800.0,25.0,122.0
2465.0,12583,2207.0,21.0,158.0
11235.0,12549,9256.0,270.0,1241.0
2206.0,12578,1995.0,45.0,22.0
6272.0,12582,3889.0,1188.0,820.0
17017.0,12589,11660.0,1402.0,3198.0
4357.0,12594,3243.0,293.0,800.0
11626.0,12701,5206.0,2360.0,3261.0
1284.0,12719,1159.0,32.0,79.0
130.0,12725,117.0,0.0,9.0
58.0,12736,51.0,0.0,7.0
1004.0,12746,959.0,0.0,27.0
1992.0,12747,1276.0,91.0,290.0
175.0,12741,165.0,4.0,6.0
2000.0,12759,1376.0,201.0,411.0
709.0,12762,625.0,0.0,84.0
452.0,12766,452.0,0.0,0.0
1959.0,12779,999.0,300.0,641.0
377.0,12787,351.0,0.0,19.0
8525.0,12803,8006.0,51.0,260.0
26272.0,12804,24862.0,399.0,436.0
3493.0,12809,3439.0,6.0,20.0
17228.0,12831,16350.0,231.0,431.0
4182.0,12833,3948.0,23.0,52.0
1059.0,12837,1053.0,0.0,1.0
621.0,12878,600.0,11.0,10.0
25.0,12911,25.0,0.0,0.0
373.0,12943,366.0,0.0,0.0
4100.0,12944,3867.0,24.0,123.0
6071.0,12986,5678.0,107.0,158.0
1024.0,12989,957.0,0.0,10.0
967.0,12934,953.0,0.0,4.0
1387.0,12993,1357.0,8.0,0.0
5831.0,12962,5568.0,22.0,56.0
186.0,12964,163.0,0.0,0.0
596.0,12965,586.0,0.0,2.0
2079.0,12996,1906.0,4.0,96.0
113.0,12720,53.0,0.0,60.0
251.0,12752,245.0,6.0,0.0
328.0,12808,312.0,0.0,0.0
648.0,12763,468.0,11.0,158.0
794.0,12768,531.0,0.0,250.0
293.0,12770,245.0,0.0,42.0
747.0,12810,727.0,6.0,11.0
1354.0,12814,1235.0,52.0,53.0
323.0,12819,316.0,0.0,2.0
970.0,12824,946.0,0.0,24.0
698.0,12836,675.0,0.0,13.0
420.0,12843,397.0,0.0,5.0
269.0,12844,247.0,7.0,8.0
346.0,12849,343.0,3.0,0.0
629.0,12857,629.0,0.0,0.0
2489.0,12859,2475.0,0.0,14.0
612.0,12861,598.0,0.0,3.0
856.0,12873,829.0,1.0,26.0
4885.0,12883,4776.0,14.0,10.0
32846.0,12901,29570.0,1050.0,832.0
2006.0,12910,1597.0,219.0,140.0
262.0,12927,262.0,0.0,0.0
1858.0,12928,1842.0,4.0,1.0
1651.0,12935,1599.0,5.0,14.0
409.0,12936,408.0,1.0,0.0
1108.0,12959,1101.0,0.0,7.0
1602.0,12974,1507.0,7.0,47.0
2223.0,12979,2122.0,13.0,13.0
2301.0,12981,2257.0,0.0,21.0
4517.0,12992,4302.0,4.0,106.0
2362.0,12958,2261.0,0.0,81.0
376.0,12017,357.0,0.0,12.0
2134.0,12023,1991.0,12.0,75.0
1104.0,12029,978.0,33.0,81.0
196.0,12042,196.0,0.0,0.0
475.0,12045,451.0,0.0,24.0
1784.0,12066,1683.0,7.0,68.0
6823.0,12077,5999.0,183.0,113.0
23381.0,12078,21659.0,318.0,866.0
4959.0,12084,3145.0,156.0,353.0
1505.0,12086,1485.0,0.0,16.0
395.0,12108,385.0,1.0,9.0
3094.0,12117,3030.0,4.0,29.0
4313.0,12122,4019.0,29.0,183.0
5492.0,12123,5064.0,137.0,49.0
4414.0,12148,3942.0,17.0,189.0
1027.0,12153,934.0,0.0,0.0
1151.0,12156,1142.0,0.0,0.0
6852.0,12158,6153.0,164.0,121.0
2100.0,12173,1863.0,40.0,112.0
121.0,12194,116.0,0.0,0.0
28233.0,12303,20235.0,2527.0,2041.0
3306.0,12404,2864.0,60.0,207.0
771.0,12409,755.0,3.0,6.0
10203.0,12414,8282.0,991.0,461.0
10752.0,12211,9152.0,300.0,217.0
22833.0,12304,12829.0,3788.0,2521.0
15422.0,12308,8954.0,2325.0,1655.0
1999.0,12440,1777.0,127.0,54.0
373.0,12460,354.0,0.0,19.0
1398.0,12481,1296.0,0.0,27.0
8555.0,12563,6076.0,345.0,1817.0
369.0,12482,309.0,0.0,20.0
1535.0,12491,1364.0,13.0,52.0
455.0,12517,398.0,0.0,0.0
6995.0,12564,5371.0,392.0,944.0
629.0,08350,551.0,0.0,71.0
6220.0,08501,5204.0,237.0,313.0
5753.0,08510,4699.0,146.0,585.0
27093.0,08520,13192.0,2493.0,6306.0
2204.0,08752,2120.0,17.0,54.0
32803.0,08759,29095.0,1252.0,1330.0
2305.0,08341,1285.0,157.0,793.0
566.0,08345,485.0,56.0,5.0
42197.0,08360,14842.0,5197.0,20419.0
48968.0,08540,28915.0,2156.0,2136.0
3947.0,08554,3216.0,198.0,357.0
21013.0,08619,15460.0,1700.0,2164.0
12052.0,08620,9641.0,1063.0,908.0
9315.0,08628,6408.0,1537.0,562.0
100763.0,08701,81802.0,3226.0,14205.0
32944.0,08723,27269.0,540.0,4031.0
8624.0,08734,8415.0,59.0,115.0
5288.0,08343,4699.0,165.0,266.0
36119.0,08332,22872.0,5944.0,5402.0
14422.0,08812,7755.0,1358.0,3171.0
3766.0,08836,2781.0,2.0,385.0
16392.0,08840,10546.0,918.0,1326.0
8355.0,08848,8109.0,34.0,194.0
40335.0,08857,27652.0,1796.0,4989.0
12570.0,08863,5854.0,1182.0,3163.0
28846.0,08865,22329.0,2214.0,2938.0
5097.0,08867,4698.0,79.0,132.0
22059.0,08876,14549.0,1350.0,3066.0
4550.0,08880,1957.0,594.0,1365.0
1004.0,08887,879.0,3.0,65.0
9562.0,08889,8497.0,9.0,391.0
28534.0,08105,1355.0,6861.0,18709.0
27630.0,08205,16799.0,3373.0,3260.0
2293.0,08240,1705.0,198.0,293.0
87.0,08246,52.0,0.0,0.0
1091.0,08320,114.0,692.0,242.0
142.0,08808,142.0,0.0,0.0
39520.0,08844,26820.0,2061.0,2709.0
15.0,08890,15.0,0.0,0.0
9433.0,08071,8570.0,199.0,248.0
25.0,08217,25.0,0.0,0.0
1251.0,08340,1077.0,6.0,116.0
2742.0,08020,2514.0,95.0,115.0
8563.0,08066,6099.0,1553.0,605.0
11415.0,08031,8318.0,213.0,1371.0
29223.0,08043,18719.0,2749.0,1240.0
1495.0,08202,1472.0,2.0,20.0
44823.0,08817,16997.0,3976.0,5847.0
8412.0,08833,7650.0,19.0,324.0
74554.0,10457,1052.0,21964.0,49630.0
4434.0,10464,2966.0,83.0,1117.0
68796.0,10472,1795.0,16343.0,44403.0
1231.0,10518,1072.0,0.0,22.0
2106.0,10537,1233.0,547.0,162.0
11045.0,10604,6477.0,916.0,2857.0
1496.0,10546,1117.0,4.0,158.0
33531.0,10309,28515.0,193.0,3107.0
103732.0,10467,9736.0,31584.0,54286.0
4057.0,10928,2424.0,641.0,514.0
94218.0,10456,1133.0,32331.0,57971.0
13152.0,10520,9863.0,651.0,1600.0
28109.0,10065,22684.0,575.0,1849.0
21556.0,10075,16362.0,677.0,3070.0
0.0,10110,0.0,0.0,0.0
0.0,10168,0.0,0.0,0.0
0.0,10174,0.0,0.0,0.0
148.0,10199,70.0,0.0,0.0
0.0,10311,0.0,0.0,0.0
925.0,10505,777.0,13.0,82.0
420.0,10517,369.0,0.0,32.0
129.0,10545,97.0,11.0,21.0
1310.0,10596,1136.0,1.0,121.0
0.0,10910,0.0,0.0,0.0
0.0,10911,0.0,0.0,0.0
395.0,10914,320.0,75.0,0.0
98.0,10915,98.0,0.0,0.0
1562.0,10922,1147.0,13.0,299.0
104.0,10932,85.0,0.0,19.0
422.0,10933,395.0,0.0,14.0
96.0,10953,96.0,0.0,0.0
171.0,10979,171.0,0.0,0.0
889.0,10988,602.0,11.0,241.0
7194.0,10607,2627.0,1535.0,1791.0
78647.0,10468,2323.0,12763.0,59588.0
37817.0,10550,3050.0,26758.0,6652.0
41834.0,10952,37913.0,1626.0,1441.0
2780.0,10984,1464.0,434.0,825.0
5542.0,10516,4944.0,14.0,454.0
22924.0,10001,12182.0,1289.0,3246.0
35743.0,10035,3638.0,13227.0,15935.0
19569.0,10552,7692.0,7100.0,3632.0
6373.0,10577,4289.0,710.0,844.0
8751.0,10589,7961.0,134.0,494.0
8341.0,10595,5477.0,853.0,1264.0
11612.0,10601,4542.0,1706.0,3686.0
17843.0,10603,7338.0,4766.0,4120.0
23538.0,10901,17199.0,1075.0,3134.0
1855.0,10917,1281.0,0.0,393.0
12287.0,10918,7999.0,1107.0,2637.0
1379.0,10969,1090.0,76.0,139.0
3175.0,10974,2432.0,136.0,531.0
6178.0,10983,4331.0,44.0,807.0
1791.0,10986,1509.0,38.0,218.0
8951.0,10992,6676.0,491.0,1624.0
54682.0,10003,38521.0,2961.0,4506.0
57925.0,10009,29677.0,4936.0,14347.0
50472.0,10011,36075.0,2382.0,5704.0
31125.0,10022,24521.0,373.0,1686.0
47793.0,10028,38688.0,392.0,3533.0
0.0,10119,0.0,0.0,0.0
11682.0,10044,4448.0,1296.0,1553.0
1584.0,10162,1457.0,0.0,0.0
43.0,10279,43.0,0.0,0.0
59505.0,10460,1539.0,15043.0,41359.0
5593.0,10282,3745.0,45.0,424.0
38733.0,10301,16456.0,8200.0,9591.0
15232.0,10307,13293.0,56.0,1399.0
44205.0,10465,18898.0,3915.0,19568.0
15432.0,10470,5590.0,5714.0,3255.0
21896.0,10471,12819.0,2276.0,5003.0
173.0,10503,139.0,0.0,19.0
11027.0,10522,8027.0,740.0,1044.0
20715.0,10543,13410.0,1173.0,4683.0
3454.0,10006,2183.0,36.0,414.0
23411.0,10012,16332.0,596.0,1494.0
28709.0,10013,15042.0,1044.0,1728.0
30738.0,10014,25787.0,311.0,2047.0
62435.0,10023,45242.0,2348.0,6562.0
59001.0,10024,45305.0,1731.0,6420.0
64264.0,10032,9038.0,8737.0,42594.0
0.0,10112,0.0,0.0,0.0
0.0,10152,0.0,0.0,0.0
0.0,10177,0.0,0.0,0.0
53142.0,10306,39656.0,1651.0,7815.0
50348.0,10461,16754.0,3862.0,23466.0
8254.0,10504,7073.0,30.0,609.0
2158.0,10511,1678.0,136.0,268.0
24716.0,10512,19325.0,691.0,3983.0
13128.0,10528,9542.0,461.0,1418.0
12791.0,10530,7865.0,1224.0,1996.0
29492.0,10598,23018.0,948.0,3134.0
40733.0,10705,8770.0,6535.0,21758.0
9663.0,10709,8184.0,185.0,479.0
1017.0,10931,345.0,182.0,279.0
4276.0,10963,2337.0,679.0,1034.0
10055.0,10970,4732.0,1600.0,2608.0
189.0,10985,189.0,0.0,0.0
20010.0,10990,16206.0,1223.0,1631.0
2808.0,10588,1820.0,102.0,842.0
21854.0,10703,7400.0,3265.0,9452.0
21935.0,10708,15809.0,989.0,3324.0
8244.0,10923,3553.0,855.0,3022.0
3467.0,10926,1626.0,698.0,828.0
31619.0,10956,21297.0,2799.0,3186.0
15517.0,10965,12852.0,414.0,1195.0
5433.0,10993,1403.0,682.0,2901.0
64882.0,10977,31670.0,16675.0,13791.0
13943.0,10980,9576.0,1380.0,2470.0
3157.0,10998,2502.0,86.0,527.0
9687.0,10018,4611.0,432.0,1471.0
64548.0,10027,16194.0,23723.0,16427.0
27428.0,10036,14100.0,1726.0,5908.0
0.0,10170,0.0,0.0,0.0
0.0,10171,0.0,0.0,0.0
41064.0,10304,15539.0,10335.0,10363.0
30186.0,10308,25268.0,310.0,2888.0
48351.0,10459,791.0,13962.0,32830.0
72479.0,10466,2074.0,50054.0,15971.0
12127.0,10474,147.0,4229.0,7688.0
7068.0,10507,3747.0,550.0,2354.0
19461.0,10509,14341.0,454.0,3760.0
220.0,10519,177.0,0.0,0.0
16545.0,10538,13365.0,243.0,1536.0
9077.0,10523,2533.0,2764.0,2765.0
774.0,10527,763.0,7.0,0.0
7551.0,10533,6385.0,30.0,439.0
7737.0,10547,4898.0,398.0,1988.0
3817.0,10548,2952.0,263.0,522.0
20563.0,10567,13642.0,962.0,4809.0
12893.0,10570,9927.0,622.0,1603.0
16600.0,10606,5166.0,2199.0,7758.0
41759.0,10801,13351.0,10520.0,14220.0
12544.0,10803,8390.0,1256.0,1618.0
14753.0,10804,11764.0,1001.0,982.0
19215.0,10805,7440.0,3321.0,7290.0
4361.0,10916,3832.0,32.0,399.0
12081.0,10927,2565.0,940.0,8193.0
49068.0,10940,21773.0,8029.0,16088.0
3028.0,10004,1834.0,47.0,112.0
92805.0,10025,50675.0,9197.0,21736.0
29882.0,10030,3217.0,17098.0,7655.0
21139.0,10037,1247.0,14335.0,4517.0
0.0,10172,0.0,0.0,0.0
42298.0,10305,26370.0,2628.0,6920.0
90761.0,10314,56696.0,3352.0,13726.0
47798.0,10451,1264.0,16912.0,28236.0
71360.0,10463,22584.0,7980.0,36472.0
43208.0,10475,3419.0,24539.0,12542.0
5567.0,10502,4031.0,154.0,392.0
31772.0,10562,13240.0,4284.0,12168.0
10381.0,10510,7600.0,356.0,1038.0
4227.0,10524,3438.0,166.0,313.0
4968.0,10532,3996.0,77.0,610.0
